id,date,price,price_sqm,room,sqm,region,description,agency,source,url
28216997,2018-12-17,30.5,953125,1.0,32.0,"Irányi utca, V. kerület",,Saját hirdetés,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+iranyi+utca/28216997
28240874,2018-12-17,32.0,1066667,1.0,30.0,"Régi posta utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+regi+posta+utca/28240874
28234184,2018-12-17,32.0,1066667,1.0,30.0,"Régi posta utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+regi+posta+utca/28234184
27757655,2018-12-17,32.5,984849,1.0,33.0,"Irányi utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+iranyi+utca/27757655
27841412,2018-12-17,33.9,1059375,1.0,32.0,"Lipótváros, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet/27841412
27753275,2018-12-17,33.9,1059375,1.0,32.0,"Lipótváros, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet/27753275
27845012,2018-12-17,34.9,1090625,1.0,32.0,"Lipótváros, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet/27845012
28053794,2018-12-17,34.9,1090625,1.0,32.0,"Garibaldi utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+garibaldi+utca/28053794
28052837,2018-12-17,34.9,1090625,1.0,32.0,"Lipótváros, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet/28052837
27599652,2018-12-17,36.9,1118182,1.0,33.0,"Belváros, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet/27599652
27426234,2018-12-17,36.9,1118182,1.0,33.0,"Cukor utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+cukor+utca/27426234
27408153,2018-12-17,36.9,1118182,1.0,33.0,"Irányi utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+iranyi+utca/27408153
27398475,2018-12-17,36.9,1118182,1.0,33.0,"Belváros, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet/27398475
27393051,2018-12-17,36.9,1118182,1.0,33.0,"Irányi utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+iranyi+utca/27393051
27365616,2018-12-17,36.9,1118182,1.0,33.0,"Irányi utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+iranyi+utca/27365616
28224887,2018-12-17,37.3,1130303,1.0,33.0,"Belváros, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet/28224887
28199240,2018-12-17,39.99,1211818,1.0,33.0,"Nádor utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+nador+utca/28199240
27385659,2018-12-17,42.0,1272727,2.0,33.0,"Steindl Imre utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+steindl+imre+utca/27385659
27306447,2018-12-17,42.0,1272727,1.0,33.0,"Steindl Imre utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+steindl+imre+utca/27306447
27335631,2018-12-17,44.0,1571429,1.0,26.0,"Váci utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+vaci+utca/27335631
26958038,2018-12-17,44.0,1571429,1.0,26.0,"Váci utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+vaci+utca/26958038
27738341,2018-12-17,44.0,1571429,1.0,26.0,"Váci utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+vaci+utca/27738341
28312388,2018-12-17,44.0,1466667,1.0,28.0,"Váci utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+vaci+utca/28312388
28312319,2018-12-17,44.0,1571429,1.0,26.0,"Váci utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+vaci+utca/28312319
27904007,2018-12-17,44.0,1571429,1.0,26.0,"Váci utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+vaci+utca/27904007
27691357,2018-12-17,44.0,1692308,1.0,26.0,"Váci utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+vaci+utca/27691357
27497742,2018-12-17,44.0,1571429,1.0,26.0,"Váci utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+vaci+utca/27497742
27206852,2018-12-17,44.0,1571429,1.0,26.0,"Váci utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+vaci+utca/27206852
26955873,2018-12-17,44.0,1571429,1.0,26.0,"Váci utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+vaci+utca/26955873
26844073,2018-12-17,44.0,1571429,1.0,26.0,"Váci utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+vaci+utca/26844073
27927530,2018-12-17,23.8,721212,1.0,33.0,"Szemere utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+szemere+utca/27927530
27863459,2018-12-17,24.75,750000,1.0,33.0,"Szemere utca 19, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+szemere+utca+19/27863459
28047011,2018-12-17,28.9,850000,1.0,33.0,"Stollár Béla utca, V. kerület",,Saját hirdetés,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+stollar+bela+utca/28047011
28113929,2018-12-17,29.5,1092593,1.0,27.0,"Semmelweis utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+semmelweis+utca/28113929
28300112,2018-12-17,29.9,1196000,1.0,25.0,"Nagy Ignác utca 16, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+nagy+ignac+utca+16/28300112
27706802,2018-12-17,29.9,1031035,1.0,29.0,"Kálmán Imre utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+kalman+imre+utca/27706802
28255595,2018-12-17,30.0,909091,1.0,33.0,"Pilinszky János köz, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+pilinszky+janos+koz/28255595
27809915,2018-12-17,30.0,1153846,1.0,26.0,"Falk Miksa utca, V. kerület",,Saját hirdetés,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+falk+miksa+utca/27809915
27635221,2018-12-17,30.0,882353,1.0,33.0,"Veres Pálné utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+veres+palne+utca/27635221
28304468,2018-12-17,31.0,1107143,1.0,28.0,"Havas utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+havas+utca/28304468
27929123,2018-12-17,33.0,1000000,1.0,33.0,"Kossuth Lajos utca 15, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+kossuth+lajos+utca+15/27929123
27395082,2018-12-17,33.99,1133000,1.0,30.0,"Balassi Bálint utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+balassi+balint+utca/27395082
27576825,2018-12-17,35.9,1087879,1.0,28.0,"Október 6. utca 15, V. kerület",,Saját hirdetés,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+oktober+6+utca+15/27576825
26042266,2018-12-17,36.0,1200000,1.0,30.0,"Váci utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+vaci+utca/26042266
28320134,2018-12-17,36.7,1183871,1.0,31.0,"Báthory utca 1, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+bathory+utca+1/28320134
27896477,2018-12-17,36.9,1118182,1.0,33.0,"Belváros, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet/27896477
27879602,2018-12-17,36.9,1118182,1.0,33.0,"Irányi utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+iranyi+utca/27879602
28284617,2018-12-17,39.9,1246875,1.0,32.0,"Falk Miksa utca 15., V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+falk+miksa+utca+15/28284617
27866678,2018-12-17,39.9,1534615,1.0,26.0,"Váci utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+vaci+utca/27866678
28271708,2018-12-17,44.9,1403125,1.0,32.0,"Veres Pálné utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+veres+palne+utca/28271708
26957014,2018-12-17,46.9,1421212,2.0,33.0,"Irányi utca 9., V. kerület",,Saját hirdetés,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+iranyi+utca+9/26957014
28287719,2018-12-17,48.9,1528125,1.0,32.0,"Veres Pálné utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+veres+palne+utca/28287719
27859964,2018-12-17,54.5,1557143,1.0,33.0,"Apáczai Csere János utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+apaczai+csere+janos+utca/27859964
27831470,2018-12-17,55.9,1693939,1.0,33.0,"Belgrád rakpart 18, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+belgrad+rakpart+18/27831470
27929123,2019-01-25,29.7,900000,1.0,33.0,"Kossuth Lajos utca 15, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+kossuth+lajos+utca+15/27929123
28216997,2019-01-25,30.5,953125,1.0,32.0,"Irányi utca, V. kerület",,Saját hirdetés,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+iranyi+utca/28216997
27757655,2019-01-25,32.5,984849,1.0,33.0,"Irányi utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+iranyi+utca/27757655
27608319,2019-01-25,32.5,984849,1.0,33.0,"Irányi utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+iranyi+utca/27608319
28330361,2019-01-25,33.0,1000000,1.0,33.0,"Kossuth Lajos utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+kossuth+lajos+utca/28330361
28465352,2019-01-25,35.1,1063636,1.0,33.0,"Kossuth Lajos utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+kossuth+lajos+utca/28465352
28344830,2019-01-25,35.1,1063636,1.0,33.0,"Belváros, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet/28344830
28343741,2019-01-25,35.1,1063636,1.0,33.0,"Kossuth Lajos utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+kossuth+lajos+utca/28343741
28403411,2019-01-25,36.9,1118182,1.0,33.0,"Belváros, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet/28403411
27599652,2019-01-25,36.9,1118182,1.0,33.0,"Belváros, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet/27599652
27408153,2019-01-25,36.9,1118182,1.0,33.0,"Irányi utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+iranyi+utca/27408153
27398475,2019-01-25,36.9,1118182,1.0,33.0,"Belváros, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet/27398475
27393051,2019-01-25,36.9,1118182,1.0,33.0,"Irányi utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+iranyi+utca/27393051
28224887,2019-01-25,37.3,1130303,1.0,33.0,"Belváros, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet/28224887
27385659,2019-01-25,42.0,1272727,2.0,33.0,"Steindl Imre utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+steindl+imre+utca/27385659
27306447,2019-01-25,42.0,1272727,1.0,33.0,"Steindl Imre utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+steindl+imre+utca/27306447
26958038,2019-01-25,44.0,1571429,1.0,26.0,"Váci utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+vaci+utca/26958038
28535951,2019-01-25,44.0,1478992,1.0,28.0,"Váci utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+vaci+utca/28535951
28494212,2019-01-25,44.0,1571429,1.0,26.0,"Váci utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+vaci+utca/28494212
28475744,2019-01-25,44.0,1585586,1.0,26.0,"Váci utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+vaci+utca/28475744
28358669,2019-01-25,44.0,1571429,1.0,26.0,"Váci utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+vaci+utca/28358669
28312388,2019-01-25,44.0,1466667,1.0,28.0,"Váci utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+vaci+utca/28312388
28312319,2019-01-25,44.0,1571429,1.0,26.0,"Váci utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+vaci+utca/28312319
27904007,2019-01-25,44.0,1571429,1.0,26.0,"Váci utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+vaci+utca/27904007
27497742,2019-01-25,44.0,1571429,1.0,26.0,"Váci utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+vaci+utca/27497742
27285234,2019-01-25,44.0,1571429,1.0,26.0,"Váci utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+vaci+utca/27285234
26969493,2019-01-25,44.0,1571429,1.0,26.0,"Belváros, V. kerület",,Saját hirdetés,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet/26969493
26955873,2019-01-25,44.0,1571429,1.0,26.0,"Váci utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+vaci+utca/26955873
26844073,2019-01-25,44.0,1571429,1.0,26.0,"Váci utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+vaci+utca/26844073
28422434,2019-01-25,49.9,1535385,1.0,32.0,"Károly körút, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+karoly+korut/28422434
28423094,2019-01-25,49.9,1559375,1.0,32.0,"Károly körút, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+karoly+korut/28423094
28457306,2019-01-25,49.9,1535385,1.0,32.0,"Belváros, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet/28457306
28442012,2019-01-25,49.9,1535385,1.0,32.0,"Belváros, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet/28442012
28440587,2019-01-25,49.9,1535385,1.0,32.0,"Belváros, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet/28440587
28399688,2019-01-25,22.6,779310,1.0,29.0,"Henszlmann Imre utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+henszlmann+imre+utca/28399688
28331843,2019-01-25,22.9,848148,1.0,27.0,"Falk Miksa utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+falk+miksa+utca/28331843
28047011,2019-01-25,28.9,850000,1.0,33.0,"Stollár Béla utca, V. kerület",,Saját hirdetés,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+stollar+bela+utca/28047011
28113929,2019-01-25,29.5,1092593,1.0,27.0,"Semmelweis utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+semmelweis+utca/28113929
27985370,2019-01-25,29.9,906061,1.0,33.0,"Egyetem tér, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+egyetem+ter/27985370
28304468,2019-01-25,31.0,1107143,1.0,28.0,"Havas utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+havas+utca/28304468
28475717,2019-01-25,31.0,1068966,1.0,29.0,"Vármegye utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+varmegye+utca/28475717
28422734,2019-01-25,31.0,1068966,1.0,29.0,"Aranykéz utca, V. kerület",,Saját hirdetés,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+aranykez+utca/28422734
27395082,2019-01-25,31.99,1066333,1.0,30.0,"Balassi Bálint utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+balassi+balint+utca/27395082
28440779,2019-01-25,34.99,1093438,1.0,32.0,"Lipótváros, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet/28440779
28382786,2019-01-25,35.0,1060606,1.0,33.0,"Szalay utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+szalay+utca/28382786
28502525,2019-01-25,35.1,1063636,1.0,33.0,"Belváros, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet/28502525
28364693,2019-01-25,35.9,1354717,1.0,25.0,"Képíró utca 4, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+kepiro+utca+4/28364693
26042266,2019-01-25,36.0,1200000,1.0,30.0,"Váci utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+vaci+utca/26042266
28454915,2019-01-25,36.7,1265517,1.0,29.0,"Lipótváros, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet/28454915
27896477,2019-01-25,36.9,1118182,1.0,33.0,"Belváros, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet/27896477
27866678,2019-01-25,39.9,1534615,1.0,26.0,"Váci utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+vaci+utca/27866678
28287719,2019-01-25,44.9,1403125,1.0,32.0,"Veres Pálné utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+veres+palne+utca/28287719
28271708,2019-01-25,44.9,1403125,1.0,32.0,"Veres Pálné utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+veres+palne+utca/28271708
28531460,2019-01-25,45.0,1451613,1.0,31.0,"Honvéd utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+honved+utca/28531460
28454711,2019-01-25,45.0,1406250,1.0,32.0,"Lipótváros, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet/28454711
28467950,2019-01-25,46.5,1453125,1.0,32.0,"Városház utca, V. kerület",,Saját hirdetés,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+varoshaz+utca/28467950
28435097,2019-01-25,48.9,1504615,1.0,32.0,"Deák Ferenc tér, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+deak+ferenc+ter/28435097
28456208,2019-01-25,49.9,1535385,1.0,32.0,"Károly körút, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+karoly+korut/28456208
28452995,2019-01-25,49.9,1535385,1.0,32.0,"Belváros, V. kerület",,Saját hirdetés,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet/28452995
27831470,2019-01-25,55.9,1693939,1.0,33.0,"Belgrád rakpart 18, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+belgrad+rakpart+18/27831470
27929123,2019-01-30,29.7,900000,1.0,33.0,"Kossuth Lajos utca 15, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+kossuth+lajos+utca+15/27929123
28216997,2019-01-30,30.5,953125,1.0,32.0,"Irányi utca, V. kerület",,Saját hirdetés,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+iranyi+utca/28216997
28330361,2019-01-30,33.0,1000000,1.0,33.0,"Kossuth Lajos utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+kossuth+lajos+utca/28330361
28465352,2019-01-30,35.1,1063636,1.0,33.0,"Kossuth Lajos utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+kossuth+lajos+utca/28465352
28344830,2019-01-30,35.1,1063636,1.0,33.0,"Belváros, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet/28344830
28343741,2019-01-30,35.1,1063636,1.0,33.0,"Kossuth Lajos utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+kossuth+lajos+utca/28343741
28403411,2019-01-30,36.9,1118182,1.0,33.0,"Belváros, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet/28403411
27599652,2019-01-30,36.9,1118182,1.0,33.0,"Belváros, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet/27599652
27408153,2019-01-30,36.9,1118182,1.0,33.0,"Irányi utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+iranyi+utca/27408153
27398475,2019-01-30,36.9,1118182,1.0,33.0,"Belváros, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet/27398475
27393051,2019-01-30,36.9,1118182,1.0,33.0,"Irányi utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+iranyi+utca/27393051
28224887,2019-01-30,37.3,1130303,1.0,33.0,"Belváros, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet/28224887
27385659,2019-01-30,42.0,1272727,2.0,33.0,"Steindl Imre utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+steindl+imre+utca/27385659
27306447,2019-01-30,42.0,1272727,1.0,33.0,"Steindl Imre utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+steindl+imre+utca/27306447
28475744,2019-01-30,43.8,1578378,1.0,26.0,"Váci utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+vaci+utca/28475744
26958038,2019-01-30,44.0,1571429,1.0,26.0,"Váci utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+vaci+utca/26958038
28552703,2019-01-30,44.0,1571429,1.0,26.0,"Váci utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+vaci+utca/28552703
28535951,2019-01-30,44.0,1478992,1.0,28.0,"Váci utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+vaci+utca/28535951
28494212,2019-01-30,44.0,1571429,1.0,26.0,"Váci utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+vaci+utca/28494212
28312388,2019-01-30,44.0,1466667,1.0,28.0,"Váci utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+vaci+utca/28312388
28312319,2019-01-30,44.0,1571429,1.0,26.0,"Váci utca, V. kerület",,,com,https://ingatlan.com/v-ker/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+vaci+utca/28312319
