id,sqm,room,type,price,description,agency,url,date,source
9608119,27,2,Tégla,22700000,"*** V. KERÜLETI, BELSŐUDVAROS LAKÁS ELADÓ A SZENT ISTVÁN KÖRÚTON ***
Eladásra kínálok egy, tulajdoni lap szerint 27m2, két szintes (13,5+13,5m2) felújítandó garzont. Elhelyezkedése a Nyugati tér és a Jászai Mari tér között , a körúton van....",,https://ingatlanok.hu/elado/lakas/budapest_v_ker/22-millio-ft;27-negyzetmeter;2-szoba;tegla-epitesu/9608119,2019-09-02,hu
9630578,33,1,Tégla,44300000,"EGYETEMISTÁK - BEFEKTETŐK- ELSŐ LAKÁSUKAT KERESŐK FIGYELEM!!!
Budapest 3 nagy egyetemének ( BME, Corvinus, ELTE ) közvetlen közelében kínálok eldásra egy igazi kis garzont, mely nem mellesleg gyönyörű PANORÁMÁVAL is meg van áldva!
A lakás...",GDN Ingatlaniroda.,https://ingatlanok.hu/elado/lakas/budapest_v_ker/44-millio-ft;33-negyzetmeter;1-szoba;tegla-epitesu/9630578,2019-09-02,hu
9409724,31,1,Tégla,43500000,"5. kerület lipótvárosi részén, a Honvéd utcában, jó állapotú bauhaus stílusban épült ház 3. emeletén eladó egy tulajdoni lap szerint 31 nm-es, 1 szoba + hálófülkés, teljes körűen, és igényesen felújított lakás!
A fűtés házközponti, melynek...",,https://ingatlanok.hu/elado/lakas/budapest_v_ker/43-millio-ft;31-negyzetmeter;1-szoba;tegla-epitesu/9409724,2019-09-02,hu
9604814,29,1,Tégla,33500000,"Váci utca sarkán, frekventált helyen, jó állapotú társasházban lévő, udvari nézetű lakás. Állapotát tekintve a hidegburkolatok közepes állapotúak, a szobában eredeti parketta van és karbantartott nyílászárók. A lakás alacsony fenntartási...",Tecnocasa,https://ingatlanok.hu/elado/lakas/budapest_v_ker/33-millio-ft;29-negyzetmeter;1-szoba;tegla-epitesu/9604814,2019-09-02,hu
9603730,33,1,Tégla,44300000,"EGYETEMISTÁK - BEFEKTETŐK- ELSŐ LAKÁSUKAT KERESŐK FIGYELEM!!!
Budapest 3 nagy egyetemének ( BME, Corvinus, ELTE ) közvetlen közelében kínálok eldásra egy igazi kis garzont, mely nem mellesleg gyönyörű PANORÁMÁVAL is meg van áldva!
A lakás...",,https://ingatlanok.hu/elado/lakas/budapest_v_ker/44-millio-ft;33-negyzetmeter;1-szoba;tegla-epitesu/9603730,2019-09-02,hu
9352021,26,1,Tégla,28600000,"Budapest V. kerületének központi közkedvelt részén, ötemeletes téglaépítésű társasház 2. emeletén, 26nm-es lakás eladó.
Az ingatlan falai fiatalos, halvány színekre lettek festve.
Szobái magas kopásállóságú és jó állapotban lévő laminált...",GREAT HOME,https://ingatlanok.hu/elado/lakas/budapest_v_ker/28-millio-ft;26-negyzetmeter;1-szoba;tegla-epitesu/9352021,2019-09-02,hu
9674865,31,1,Tégla,26990000,"A Világörökség részeként ismert és közkedvelt Belgrád rakpart és a népszerű Váci utca között, a díszburkolattal ellátott Molnár utcában, egy 1909-ben épült, szép házban, eladásra kínálunk egy 30nm-es, azonnal költözhető garzonlakást, jó...",Homexpress Ingatlaniroda,https://ingatlanok.hu/elado/lakas/budapest_v_ker/belvaros;26-millio-ft;31-negyzetmeter;1-szoba;tegla-epitesu/9674865,2019-09-02,hu
8761516,33,1,Tégla,35000000,"GARANTÁLT 6-7%-OS HOZAM BEFEKTETŐKNEK AZ AULICH UTCÁBAN!
Az 5.kerület egyik legkedveltebb részén, az Aulich utcában eladó lett egy földszinti, csendes, 33 nm-es, alacsony rezsivel rendelkező, teljesen felújított lakás gyönyörű, polgári...","Duna House - XII. ker, Városmajor utca u.",https://ingatlanok.hu/elado/lakas/budapest_v_ker/35-millio-ft;33-negyzetmeter;1-szoba;tegla-epitesu/8761516,2019-05-03,hu
9438195,32,1,Tégla,34000000,"A Nyugati pályaudvarhoz közeli utcában LIPÓTVÁROSBAN kínáljuk megvételre ezt a 32 m2-es jó állapotú erkélyes öröklakást. A társasház kitűnő állapotú pár éve a homlokzatot és a lépcsőházat is felújították. A lakás megkímélt állapotú, igény szerint...",Central Home,https://ingatlanok.hu/elado/lakas/budapest_v_ker/34-millio-ft;32-negyzetmeter;1-szoba;tegla-epitesu/9438195,2019-05-03,hu
9409724,31,1,Tégla,43500000,"5. kerület lipótvárosi részén, a Honvéd utcában, jó állapotú bauhaus stílusban épült ház 3. emeletén eladó egy tulajdoni lap szerint 31 nm-es, 1 szoba + hálófülkés, teljes körűen, és igényesen felújított lakás!
A fűtés házközponti, melynek...",,https://ingatlanok.hu/elado/lakas/budapest_v_ker/43-millio-ft;31-negyzetmeter;1-szoba;tegla-epitesu/9409724,2019-05-03,hu
9408428,31,1,Tégla,44900000,"Eladó az V. kerületben, a Honvéd utcában egy liftes ház 3. emeletén egy 35 m2-es, másfél szobás, napfényes, teljes körűen felújított lakás. Rövid és hosszú távú kiadásra egyaránt alkalmas. Tehermentes, azonnal birtokba vehető. Irányár: 44,9 Mft.",Cdci Teréz krt-i iroda,https://ingatlanok.hu/elado/lakas/budapest_v_ker/44-millio-ft;31-negyzetmeter;1-1-szoba;tegla-epitesu/9408428,2019-05-03,hu
9407178,31,1,Tégla,44900000,"V. kerületben, a Honvéd utcában, egy liftes ház III. emeletén eladó egy 35 m2-es, 1 + 1 félszobás, napfényes, teljes körűen felújított lakás. Rövid és hosszú távú kiadásra egyaránt alkalmas. Tehermentes, azonnal birtokba vehető.
Érd: Juhász...",CDC Ingatlan IV.Ker. Szita Ingatlan Kft.,https://ingatlanok.hu/elado/lakas/budapest_v_ker/44-millio-ft;31-negyzetmeter;1-1-szoba;tegla-epitesu/9407178,2019-05-03,hu
9339715,33,2,Tégla,37900000,"Lipótváros szívében eladásra kínálunk egy felújított 33 négyzetméteres ingatlant!
A Parlamenttől nem messze a Steindl Imre utcában eladó egy kulcsra kész lakás. A 33 négyzetméteres alapterület mellé, a rendkívül nagy belmagasságnak köszönhetően,...",Homexpress Ingatlaniroda,https://ingatlanok.hu/elado/lakas/budapest_v_ker/belvaros;37-millio-ft;33-negyzetmeter;2-szoba;tegla-epitesu/9339715,2019-05-03,hu
9494051,29,1,Tégla,34900000,"Váci utca sarkán, frekventált helyen, jó állapotú társasházban lévő, udvari nézetű lakás. Állapotát tekintve a hidegburkolatok közepes állapotúak, a szobában eredeti parketta van és karbantartott nyílászárók. A lakás alacsony fenntartási...",Tecnocasa,https://ingatlanok.hu/elado/lakas/budapest_v_ker/34-millio-ft;29-negyzetmeter;1-szoba;tegla-epitesu/9494051,2019-05-03,hu
9286302,30,0,Tégla,43000000,"Eladó az V. kerületben egyedülálló panorámával rendelkező 6.emeleti 30 nm es lakás a
Liftes, rendezett épületben található a lakás.
Óriási ablakokból élvezheti a csodálatos kilátást, Deák tér -Hild tér parkot, a Szent István Bazilikát, Budapest...",Gold House Ingatlaniroda,https://ingatlanok.hu/elado/lakas/budapest_v_ker/43-millio-ft;30-negyzetmeter;0-szoba;tegla-epitesu/9286302,2019-05-03,hu
9352021,26,1,Tégla,28600000,"Budapest V. kerületének központi közkedvelt részén, ötemeletes téglaépítésű társasház 2. emeletén, 26nm-es lakás eladó.
Az ingatlan falai fiatalos, halvány színekre lettek festve.
Szobái magas kopásállóságú és jó állapotban lévő laminált...",GREAT HOME,https://ingatlanok.hu/elado/lakas/budapest_v_ker/28-millio-ft;26-negyzetmeter;1-szoba;tegla-epitesu/9352021,2019-05-03,hu
9432143,26,1,Tégla,36700000,"V. kerületben, Lipótvárosban, a Báthory utcában jó közlekedéssel, liftes házban eladó egy 1 szobás frissen felújított (vezetékcsere, új konyhabútor) garzon lakás.",,https://ingatlanok.hu/elado/lakas/budapest_v_ker/36-millio-ft;26-negyzetmeter;1-szoba;tegla-epitesu/9432143,2019-05-03,hu
javascript:;,,,,,,,javascript:;,2019-05-03,hu
javascript:;,,,,,,,javascript:;,2019-05-03,hu
javascript:;,,,,,,,javascript:;,2019-05-03,hu
javascript:;,,,,,,,javascript:;,2019-05-03,hu
9494051,29,1,Tégla,34900000,"Váci utca sarkán, frekventált helyen, jó állapotú társasházban lévő, udvari nézetű lakás. Állapotát tekintve a hidegburkolatok közepes állapotúak, a szobában eredeti parketta van és karbantartott nyílászárók. A lakás alacsony fenntartási...",Tecnocasa,https://ingatlanok.hu/elado/lakas/budapest_v_ker/34-millio-ft;29-negyzetmeter;1-szoba;tegla-epitesu/9494051,2019-06-03,hu
9603730,33,1,Tégla,44300000,"EGYETEMISTÁK - BEFEKTETŐK- ELSŐ LAKÁSUKAT KERESŐK FIGYELEM!!!
Budapest 3 nagy egyetemének ( BME, Corvinus, ELTE ) közvetlen közelében kínálok eldásra egy igazi kis garzont, mely nem mellesleg gyönyörű PANORÁMÁVAL is meg van áldva!
A lakás...",,https://ingatlanok.hu/elado/lakas/budapest_v_ker/44-millio-ft;33-negyzetmeter;1-szoba;tegla-epitesu/9603730,2019-06-03,hu
9352021,26,1,Tégla,28600000,"Budapest V. kerületének központi közkedvelt részén, ötemeletes téglaépítésű társasház 2. emeletén, 26nm-es lakás eladó.
Az ingatlan falai fiatalos, halvány színekre lettek festve.
Szobái magas kopásállóságú és jó állapotban lévő laminált...",GREAT HOME,https://ingatlanok.hu/elado/lakas/budapest_v_ker/28-millio-ft;26-negyzetmeter;1-szoba;tegla-epitesu/9352021,2019-06-03,hu
9407178,31,1,Tégla,44900000,"V. kerületben, a Honvéd utcában, egy liftes ház III. emeletén eladó egy 35 m2-es, 1 + 1 félszobás, napfényes, teljes körűen felújított lakás. Rövid és hosszú távú kiadásra egyaránt alkalmas. Tehermentes, azonnal birtokba vehető.
Érd: Juhász...",CDC Ingatlan IV.Ker. Szita Ingatlan Kft.,https://ingatlanok.hu/elado/lakas/budapest_v_ker/44-millio-ft;31-negyzetmeter;1-1-szoba;tegla-epitesu/9407178,2019-06-03,hu
9339715,33,2,Tégla,37900000,"Lipótváros szívében eladásra kínálunk egy felújított 33 négyzetméteres ingatlant!
A Parlamenttől nem messze a Steindl Imre utcában eladó egy kulcsra kész lakás. A 33 négyzetméteres alapterület mellé, a rendkívül nagy belmagasságnak köszönhetően,...",Homexpress Ingatlaniroda,https://ingatlanok.hu/elado/lakas/budapest_v_ker/belvaros;37-millio-ft;33-negyzetmeter;2-szoba;tegla-epitesu/9339715,2019-06-03,hu
9286302,30,0,Tégla,43000000,"Eladó az V. kerületben egyedülálló panorámával rendelkező 6.emeleti 30 nm es lakás a
Liftes, rendezett épületben található a lakás.
Óriási ablakokból élvezheti a csodálatos kilátást, Deák tér -Hild tér parkot, a Szent István Bazilikát, Budapest...",Gold House Ingatlaniroda,https://ingatlanok.hu/elado/lakas/budapest_v_ker/43-millio-ft;30-negyzetmeter;0-szoba;tegla-epitesu/9286302,2019-06-03,hu
9573513,33,1,Tégla,42000000,"Ritka lehetőség az V. kerületben a Fővám téren.
Eladásra kínálok egy 33 négyzetméteres harmadik emeleti jó állapotú 1 szobás lakást!
A lakás nagyon jó elosztású, a gardrob kivételével minden helyiség szellőztethető.
A közel 4 méteres...",Duna House Nemes utca,https://ingatlanok.hu/elado/lakas/budapest_v_ker/42-millio-ft;33-negyzetmeter;1-szoba;tegla-epitesu/9573513,2019-06-03,hu
9588772,33,1,Tégla,42000000,"Ritka lehetőség az V. kerületben a Fővám téren.
Eladásra kínálok egy 33 négyzetméteres harmadik emeleti jó állapotú 1 szobás lakást!
A lakás nagyon jó elosztású, a gardrob kivételével minden helyiség szellőztethető.
A közel 4 méteres...","Duna House - XII. ker, Városmajor utca u.",https://ingatlanok.hu/elado/lakas/budapest_v_ker/42-millio-ft;33-negyzetmeter;1-szoba;tegla-epitesu/9588772,2019-06-03,hu
9409724,31,1,Tégla,43500000,"5. kerület lipótvárosi részén, a Honvéd utcában, jó állapotú bauhaus stílusban épült ház 3. emeletén eladó egy tulajdoni lap szerint 31 nm-es, 1 szoba + hálófülkés, teljes körűen, és igényesen felújított lakás!
A fűtés házközponti, melynek...",,https://ingatlanok.hu/elado/lakas/budapest_v_ker/43-millio-ft;31-negyzetmeter;1-szoba;tegla-epitesu/9409724,2019-06-03,hu
9408428,31,1,Tégla,44900000,"Eladó az V. kerületben, a Honvéd utcában egy liftes ház 3. emeletén egy 35 m2-es, másfél szobás, napfényes, teljes körűen felújított lakás. Rövid és hosszú távú kiadásra egyaránt alkalmas. Tehermentes, azonnal birtokba vehető. Irányár: 44,9 Mft.",Cdci Teréz krt-i iroda,https://ingatlanok.hu/elado/lakas/budapest_v_ker/44-millio-ft;31-negyzetmeter;1-1-szoba;tegla-epitesu/9408428,2019-06-03,hu
9577264,32,1,Tégla,43900000,"BEFEKTETŐK FIGYELEM!!!
Ritka lehetőség az V. kerületben a Bank utcában.
A lakás nagyon jó elosztású, a kamra kivételével minden helyiség szellőztethető.
4 méteres belmagasságának köszönhetően a hasznos teret állógalériával lehet növelni....",Duna House József Attila Lakótelep,https://ingatlanok.hu/elado/lakas/budapest_v_ker/43-millio-ft;32-negyzetmeter;1-szoba;tegla-epitesu/9577264,2019-06-03,hu
9573459,33,1,Tégla,42000000,"Ritka lehetőség az V. kerületben a Fővám téren.
Eladásra kínálok egy 33 négyzetméteres harmadik emeleti jó állapotú 1 szobás lakást!
A lakás nagyon jó elosztású, a gardrob kivételével minden helyiség szellőztethető.
A közel 4 méteres...",Duna House József Attila Lakótelep,https://ingatlanok.hu/elado/lakas/budapest_v_ker/42-millio-ft;33-negyzetmeter;1-szoba;tegla-epitesu/9573459,2019-06-03,hu
javascript:;,,,,,,,javascript:;,2019-06-03,hu
javascript:;,,,,,,,javascript:;,2019-06-03,hu
javascript:;,,,,,,,javascript:;,2019-06-03,hu
javascript:;,,,,,,,javascript:;,2019-06-03,hu
9613485,25,1,Tégla,38900000,"Exkluzív stúdiólakás a megújuló József Nádor téren!
Budapest szívének legszebb terének szomszédságában, egy kivételes lehetőség az elegancia szerelmeseinek. A megújuló teret egy Zsolnay és Herendi szökőkút fogja díszíteni, illetve 525...",Smart Falk Miksa,https://ingatlanok.hu/elado/lakas/budapest_v_ker/38-millio-ft;25-negyzetmeter;1-szoba;tegla-epitesu/9613485,2019-07-04,hu
9630578,33,1,Tégla,44300000,"EGYETEMISTÁK - BEFEKTETŐK- ELSŐ LAKÁSUKAT KERESŐK FIGYELEM!!!
Budapest 3 nagy egyetemének ( BME, Corvinus, ELTE ) közvetlen közelében kínálok eldásra egy igazi kis garzont, mely nem mellesleg gyönyörű PANORÁMÁVAL is meg van áldva!
A lakás...",GDN Ingatlaniroda.,https://ingatlanok.hu/elado/lakas/budapest_v_ker/44-millio-ft;33-negyzetmeter;1-szoba;tegla-epitesu/9630578,2019-07-04,hu
9409724,31,1,Tégla,43500000,"5. kerület lipótvárosi részén, a Honvéd utcában, jó állapotú bauhaus stílusban épült ház 3. emeletén eladó egy tulajdoni lap szerint 31 nm-es, 1 szoba + hálófülkés, teljes körűen, és igényesen felújított lakás!
A fűtés házközponti, melynek...",,https://ingatlanok.hu/elado/lakas/budapest_v_ker/43-millio-ft;31-negyzetmeter;1-szoba;tegla-epitesu/9409724,2019-07-04,hu
9604814,29,1,Tégla,33500000,"Váci utca sarkán, frekventált helyen, jó állapotú társasházban lévő, udvari nézetű lakás. Állapotát tekintve a hidegburkolatok közepes állapotúak, a szobában eredeti parketta van és karbantartott nyílászárók. A lakás alacsony fenntartási...",Tecnocasa,https://ingatlanok.hu/elado/lakas/budapest_v_ker/33-millio-ft;29-negyzetmeter;1-szoba;tegla-epitesu/9604814,2019-07-04,hu
9352021,26,1,Tégla,28600000,"Budapest V. kerületének központi közkedvelt részén, ötemeletes téglaépítésű társasház 2. emeletén, 26nm-es lakás eladó.
Az ingatlan falai fiatalos, halvány színekre lettek festve.
Szobái magas kopásállóságú és jó állapotban lévő laminált...",GREAT HOME,https://ingatlanok.hu/elado/lakas/budapest_v_ker/28-millio-ft;26-negyzetmeter;1-szoba;tegla-epitesu/9352021,2019-07-04,hu
9407178,31,1,Tégla,44900000,"V. kerületben, a Honvéd utcában, egy liftes ház III. emeletén eladó egy 35 m2-es, 1 + 1 félszobás, napfényes, teljes körűen felújított lakás. Rövid és hosszú távú kiadásra egyaránt alkalmas. Tehermentes, azonnal birtokba vehető.
Érd: Juhász...",CDC Ingatlan IV.Ker. Szita Ingatlan Kft.,https://ingatlanok.hu/elado/lakas/budapest_v_ker/44-millio-ft;31-negyzetmeter;1-1-szoba;tegla-epitesu/9407178,2019-07-04,hu
9603730,33,1,Tégla,44300000,"EGYETEMISTÁK - BEFEKTETŐK- ELSŐ LAKÁSUKAT KERESŐK FIGYELEM!!!
Budapest 3 nagy egyetemének ( BME, Corvinus, ELTE ) közvetlen közelében kínálok eldásra egy igazi kis garzont, mely nem mellesleg gyönyörű PANORÁMÁVAL is meg van áldva!
A lakás...",,https://ingatlanok.hu/elado/lakas/budapest_v_ker/44-millio-ft;33-negyzetmeter;1-szoba;tegla-epitesu/9603730,2019-07-04,hu
9286302,30,0,Tégla,43000000,"Eladó az V. kerületben egyedülálló panorámával rendelkező 6.emeleti 30 nm es lakás a
Liftes, rendezett épületben található a lakás.
Óriási ablakokból élvezheti a csodálatos kilátást, Deák tér -Hild tér parkot, a Szent István Bazilikát, Budapest...",Gold House Ingatlaniroda,https://ingatlanok.hu/elado/lakas/budapest_v_ker/43-millio-ft;30-negyzetmeter;0-szoba;tegla-epitesu/9286302,2019-07-04,hu
9627013,31,1,Tégla,43500000,"5. kerület lipótvárosi részén, a Honvéd utcában, jó állapotú bauhaus stílusban épült ház 3. emeletén eladó egy tulajdoni lap szerint 31 nm-es, 1 szoba + hálófülkés, teljes körűen, és igényesen felújított lakás!
A fűtés házközponti, melynek...",GDN Ingatlaniroda.,https://ingatlanok.hu/elado/lakas/budapest_v_ker/43-millio-ft;31-negyzetmeter;1-szoba;tegla-epitesu/9627013,2019-07-04,hu
9608119,27,2,Tégla,22700000,"*** V. KERÜLETI, BELSŐUDVAROS LAKÁS ELADÓ A SZENT ISTVÁN KÖRÚTON ***
Eladásra kínálok egy, tulajdoni lap szerint 27m2, két szintes (13,5+13,5m2) felújítandó garzont. Elhelyezkedése a Nyugati tér és a Jászai Mari tér között , a körúton van....",,https://ingatlanok.hu/elado/lakas/budapest_v_ker/22-millio-ft;27-negyzetmeter;2-szoba;tegla-epitesu/9608119,2019-07-04,hu
9618092,27,2,Tégla,22700000,"*** V. KERÜLETI, BELSŐUDVAROS LAKÁS ELADÓ A SZENT ISTVÁN KÖRÚTON ***
Eladásra kínálok egy, tulajdoni lap szerint 27m2, két szintes (13,5+13,5m2) felújítandó garzont. Elhelyezkedése a Nyugati tér és a Jászai Mari tér között , a körúton van....",OTP Ingatlanpont Szépvölgyi út,https://ingatlanok.hu/elado/lakas/budapest_v_ker/22-millio-ft;27-negyzetmeter;2-szoba;tegla-epitesu/9618092,2019-07-04,hu
9352021,26,1,Tégla,28600000,"Budapest V. kerületének központi közkedvelt részén, ötemeletes téglaépítésű társasház 2. emeletén, 26nm-es lakás eladó.
Az ingatlan falai fiatalos, halvány színekre lettek festve.
Szobái magas kopásállóságú és jó állapotban lévő laminált...",GREAT HOME,https://ingatlanok.hu/elado/lakas/budapest_v_ker/28-millio-ft;26-negyzetmeter;1-szoba;tegla-epitesu/9352021,2019-08-05,hu
9603730,33,1,Tégla,44300000,"EGYETEMISTÁK - BEFEKTETŐK- ELSŐ LAKÁSUKAT KERESŐK FIGYELEM!!!
Budapest 3 nagy egyetemének ( BME, Corvinus, ELTE ) közvetlen közelében kínálok eldásra egy igazi kis garzont, mely nem mellesleg gyönyörű PANORÁMÁVAL is meg van áldva!
A lakás...",,https://ingatlanok.hu/elado/lakas/budapest_v_ker/44-millio-ft;33-negyzetmeter;1-szoba;tegla-epitesu/9603730,2019-08-05,hu
9627013,31,1,Tégla,43500000,"5. kerület lipótvárosi részén, a Honvéd utcában, jó állapotú bauhaus stílusban épült ház 3. emeletén eladó egy tulajdoni lap szerint 31 nm-es, 1 szoba + hálófülkés, teljes körűen, és igényesen felújított lakás!
A fűtés házközponti, melynek...",GDN Ingatlaniroda.,https://ingatlanok.hu/elado/lakas/budapest_v_ker/43-millio-ft;31-negyzetmeter;1-szoba;tegla-epitesu/9627013,2019-08-05,hu
9286302,30,0,Tégla,43000000,"Eladó az V. kerületben egyedülálló panorámával rendelkező 6.emeleti 30 nm es lakás a
Liftes, rendezett épületben található a lakás.
Óriási ablakokból élvezheti a csodálatos kilátást, Deák tér -Hild tér parkot, a Szent István Bazilikát, Budapest...",Gold House Ingatlaniroda,https://ingatlanok.hu/elado/lakas/budapest_v_ker/43-millio-ft;30-negyzetmeter;0-szoba;tegla-epitesu/9286302,2019-08-05,hu
9608119,27,2,Tégla,22700000,"*** V. KERÜLETI, BELSŐUDVAROS LAKÁS ELADÓ A SZENT ISTVÁN KÖRÚTON ***
Eladásra kínálok egy, tulajdoni lap szerint 27m2, két szintes (13,5+13,5m2) felújítandó garzont. Elhelyezkedése a Nyugati tér és a Jászai Mari tér között , a körúton van....",,https://ingatlanok.hu/elado/lakas/budapest_v_ker/22-millio-ft;27-negyzetmeter;2-szoba;tegla-epitesu/9608119,2019-08-05,hu
9613485,25,1,Tégla,38900000,"Exkluzív stúdiólakás a megújuló József Nádor téren!
Budapest szívének legszebb terének szomszédságában, egy kivételes lehetőség az elegancia szerelmeseinek. A megújuló teret egy Zsolnay és Herendi szökőkút fogja díszíteni, illetve 525...",Smart Falk Miksa,https://ingatlanok.hu/elado/lakas/budapest_v_ker/38-millio-ft;25-negyzetmeter;1-szoba;tegla-epitesu/9613485,2019-08-05,hu
9630578,33,1,Tégla,44300000,"EGYETEMISTÁK - BEFEKTETŐK- ELSŐ LAKÁSUKAT KERESŐK FIGYELEM!!!
Budapest 3 nagy egyetemének ( BME, Corvinus, ELTE ) közvetlen közelében kínálok eldásra egy igazi kis garzont, mely nem mellesleg gyönyörű PANORÁMÁVAL is meg van áldva!
A lakás...",GDN Ingatlaniroda.,https://ingatlanok.hu/elado/lakas/budapest_v_ker/44-millio-ft;33-negyzetmeter;1-szoba;tegla-epitesu/9630578,2019-08-05,hu
9409724,31,1,Tégla,43500000,"5. kerület lipótvárosi részén, a Honvéd utcában, jó állapotú bauhaus stílusban épült ház 3. emeletén eladó egy tulajdoni lap szerint 31 nm-es, 1 szoba + hálófülkés, teljes körűen, és igényesen felújított lakás!
A fűtés házközponti, melynek...",,https://ingatlanok.hu/elado/lakas/budapest_v_ker/43-millio-ft;31-negyzetmeter;1-szoba;tegla-epitesu/9409724,2019-08-05,hu
9604814,29,1,Tégla,33500000,"Váci utca sarkán, frekventált helyen, jó állapotú társasházban lévő, udvari nézetű lakás. Állapotát tekintve a hidegburkolatok közepes állapotúak, a szobában eredeti parketta van és karbantartott nyílászárók. A lakás alacsony fenntartási...",Tecnocasa,https://ingatlanok.hu/elado/lakas/budapest_v_ker/33-millio-ft;29-negyzetmeter;1-szoba;tegla-epitesu/9604814,2019-08-05,hu
9618092,27,2,Tégla,22700000,"*** V. KERÜLETI, BELSŐUDVAROS LAKÁS ELADÓ A SZENT ISTVÁN KÖRÚTON ***
Eladásra kínálok egy, tulajdoni lap szerint 27m2, két szintes (13,5+13,5m2) felújítandó garzont. Elhelyezkedése a Nyugati tér és a Jászai Mari tér között , a körúton van....",OTP Ingatlanpont Szépvölgyi út,https://ingatlanok.hu/elado/lakas/budapest_v_ker/22-millio-ft;27-negyzetmeter;2-szoba;tegla-epitesu/9618092,2019-08-05,hu
9674865,31,1,Tégla,29900000,"A Világörökség részeként ismert és közkedvelt Belgrád rakpart és a népszerű Váci utca között, a díszburkolattal ellátott Molnár utcában, egy 1909-ben épült, szép házban, eladásra kínálunk egy 30nm-es, azonnal költözhető garzonlakást, jó...",Homexpress Ingatlaniroda,https://ingatlanok.hu/elado/lakas/budapest_v_ker/belvaros;29-millio-ft;31-negyzetmeter;1-szoba;tegla-epitesu/9674865,2019-08-05,hu
javascript:;,,,,,,,javascript:;,2019-08-05,hu
javascript:;,,,,,,,javascript:;,2019-08-05,hu
javascript:;,,,,,,,javascript:;,2019-08-05,hu
javascript:;,,,,,,,javascript:;,2019-08-05,hu
8761516,33,1,Tégla,35000000,"GARANTÁLT 6-7%-OS HOZAM BEFEKTETŐKNEK AZ AULICH UTCÁBAN!
Az 5.kerület egyik legkedveltebb részén, az Aulich utcában eladó lett egy földszinti, csendes, 33 nm-es, alacsony rezsivel rendelkező, teljesen felújított lakás gyönyörű, polgári...","Duna House - XII. ker, Városmajor utca u.",https://ingatlanok.hu/elado/lakas/budapest_v_ker/35-millio-ft;33-negyzetmeter;1-szoba;tegla-epitesu/8761516,2019-04-06,hu
9409724,31,1,Tégla,43500000,"5. kerület lipótvárosi részén, a Honvéd utcában, jó állapotú bauhaus stílusban épült ház 3. emeletén eladó egy tulajdoni lap szerint 31 nm-es, 1 szoba + hálófülkés, teljes körűen, és igényesen felújított lakás!
A fűtés házközponti, melynek...",,https://ingatlanok.hu/elado/lakas/budapest_v_ker/43-millio-ft;31-negyzetmeter;1-szoba;tegla-epitesu/9409724,2019-04-06,hu
9438195,32,1,Tégla,34000000,"A Nyugati pályaudvarhoz közeli utcában LIPÓTVÁROSBAN kínáljuk megvételre ezt a 32 m2-es jó állapotú erkélyes öröklakást. A társasház kitűnő állapotú pár éve a homlokzatot és a lépcsőházat is felújították. A lakás megkímélt állapotú, igény szerint...",Central Home,https://ingatlanok.hu/elado/lakas/budapest_v_ker/34-millio-ft;32-negyzetmeter;1-szoba;tegla-epitesu/9438195,2019-04-06,hu
9486660,28,1,Tégla,35900000,"V. kerület frekventált részén, a Szabadság tértől pár lépésre, a Nagysándor József utcában, jó állapotú házban kínálunk eladásra egy 28 m2-es, földszinti, viszont utcai nézetű, teljes körűen felújított, garzonlakást.
Remek érzékkel kialakított,...",Homexpress Ingatlaniroda,https://ingatlanok.hu/elado/lakas/budapest_v_ker/lipotvaros;35-millio-ft;28-negyzetmeter;1-szoba;tegla-epitesu/9486660,2019-04-06,hu
9408428,31,1,Tégla,44900000,"Eladó az V. kerületben, a Honvéd utcában egy liftes ház 3. emeletén egy 35 m2-es, másfél szobás, napfényes, teljes körűen felújított lakás. Rövid és hosszú távú kiadásra egyaránt alkalmas. Tehermentes, azonnal birtokba vehető. Irányár: 44,9 Mft.",Cdci Teréz krt-i iroda,https://ingatlanok.hu/elado/lakas/budapest_v_ker/44-millio-ft;31-negyzetmeter;1-1-szoba;tegla-epitesu/9408428,2019-04-06,hu
9494051,29,1,Tégla,34900000,"Váci utca sarkán, frekventált helyen, jó állapotú társasházban lévő, udvari nézetű lakás. Állapotát tekintve a hidegburkolatok közepes állapotúak, a szobában eredeti parketta van és karbantartott nyílászárók. A lakás alacsony fenntartási...",Tecnocasa,https://ingatlanok.hu/elado/lakas/budapest_v_ker/34-millio-ft;29-negyzetmeter;1-szoba;tegla-epitesu/9494051,2019-04-06,hu
9485485,31,1,Tégla,44900000,"Eladó az V. kerületben, a Honvéd utcában egy liftes ház 3. emeletén egy 35 m2-es, másfél szobás, napfényes, teljes körűen felújított lakás. Rövid és hosszú távú kiadásra egyaránt alkalmas. Tehermentes, azonnal birtokba vehető. Irányár: 44,9 Mft.",CDC Bokréta,https://ingatlanok.hu/elado/lakas/budapest_v_ker/44-millio-ft;31-negyzetmeter;1-1-szoba;tegla-epitesu/9485485,2019-04-06,hu
